generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
11,4,dbb726ac,true,0,0,8,8381181,3409019,0,0
11,5,ea14ef6f,true,0,0,8,9116166,3489109,0,0
11,6,fe9270be,true,0,0,8,8710460,3474937,0,0
11,7,0bca2296,true,0,0,8,9532284,3904957,0,0
11,8,538bb56f,true,0,0,8,8255727,3508840,0,0
11,9,fdeae380,true,0,0,8,8962123,3583719,0,0
11,10,a9c66ffc,true,0,0,8,8570623,3572060,0,0
11,11,11fb27d2,true,0,0,8,8565775,3575401,0,0
11,12,78d2ff52,true,0,0,8,8806939,3678328,0,0
11,13,04dfaa2d,true,0,0,8,8127947,3608661,0,0
11,14,a295a401,true,0,0,8,8699227,4133842,0,0
11,15,6172f82e,true,0,0,8,8651055,3772937,0,0
11,16,be386313,true,0,0,8,8429143,3669184,0,0
11,17,3c883b45,true,0,0,8,8494744,3867546,0,0
11,18,56811231,true,0,0,8,7357151,3645711,0,0
11,19,3b007fc1,true,0,0,8,8286403,3766306,0,0
11,20,1321a6c2,true,0,0,8,7998304,3708481,0,0
11,21,20c8bf1d,true,0,0,8,7708971,3647600,0,0
11,22,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
11,23,b612c1e4,true,0,0,8,7691076,3663116,0,0
11,24,833d37ef,true,0,0,8,8281165,3769849,0,0
11,25,ea72232c,true,0,0,8,8338355,3962156,0,0
11,26,a24d391d,true,0,0,8,7642563,3705026,0,0
11,27,a2890975,true,0,0,8,8197714,4047161,0,0
11,28,9619ba10,true,0,0,8,7867079,3808302,0,0
11,29,9a9d3093,true,0,0,8,8137325,3867073,0,0
11,30,779ca05f,true,0,0,8,7590075,3750119,0,0
11,31,8fb9bd6c,true,0,0,8,7734640,3908123,0,0
12,0,716e25d8,true,0,0,8,12205058,3000077,0,0
12,1,263a3a9a,true,0,0,8,11992925,3083999,0,0
12,2,31c43675,true,0,0,8,11779447,3167920,0,0
12,3,39828b72,true,0,0,8,11726919,3382828,0,0
12,4,b4fc2aa7,true,0,0,8,11564924,3251842,0,0
12,5,ad5c2ddb,true,0,0,8,11349844,3335764,0,0
12,6,bd40f02d,true,0,0,8,9268657,3394500,0,0
12,7,f0a6eeb0,true,0,0,8,11134616,3419686,0,0
12,8,265cf6d9,true,0,0,8,10919645,3503608,0,0
12,9,dbb726ac,true,0,0,8,8381181,3409019,0,0
12,10,ea14ef6f,true,0,0,8,9116166,3489109,0,0
12,11,fe9270be,true,0,0,8,8710460,3474937,0,0
12,12,010ba38b,true,0,0,8,10705337,3587530,0,0
12,13,538bb56f,true,0,0,8,8255727,3508840,0,0
12,14,a9c66ffc,true,0,0,8,8570623,3572060,0,0
12,15,fdeae380,true,0,0,8,8962123,3583719,0,0
12,16,11fb27d2,true,0,0,8,8565775,3575401,0,0
12,17,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
12,18,04dfaa2d,true,0,0,8,8127947,3608661,0,0
12,19,d273b177,true,0,0,8,10328534,3736114,0,0
12,20,78d2ff52,true,0,0,8,8806939,3678328,0,0
12,21,be386313,true,0,0,8,8429143,3669184,0,0
12,22,0bca2296,true,0,0,8,9532284,3904957,0,0
12,23,56811231,true,0,0,8,7357151,3645711,0,0
12,24,6172f82e,true,0,0,8,8651055,3772937,0,0
12,25,1321a6c2,true,0,0,8,7998304,3708481,0,0
12,26,3b007fc1,true,0,0,8,8286403,3766306,0,0
12,27,20c8bf1d,true,0,0,8,7708971,3647600,0,0
12,28,a295a401,true,0,0,8,8699227,4133842,0,0
12,29,b612c1e4,true,0,0,8,7691076,3663116,0,0
12,30,833d37ef,true,0,0,8,8281165,3769849,0,0
12,31,3c883b45,true,0,0,8,8494744,3867546,0,0
