generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
7,30,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,31,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,32,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,33,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,34,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,35,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,36,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,37,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,38,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,39,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,40,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,41,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,42,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,43,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,44,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,45,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,46,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,47,a478d7b8,true,0,0,8,6191506,464803,4501568,0
8,0,430a0f7a,true,0,0,8,6290993,478652,4402767,0
8,1,20788778,true,0,0,8,6212578,461501,4480597,0
8,2,20788778,true,0,0,8,6212578,461501,4480597,0
8,3,20788778,true,0,0,8,6212578,461501,4480597,0
8,4,20788778,true,0,0,8,6212578,461501,4480597,0
8,5,20788778,true,0,0,8,6212578,461501,4480597,0
8,6,20788778,true,0,0,8,6212578,461501,4480597,0
8,7,20788778,true,0,0,8,6212578,461501,4480597,0
8,8,20788778,true,0,0,8,6212578,461501,4480597,0
8,9,20788778,true,0,0,8,6212578,461501,4480597,0
8,10,b3b535c5,true,0,0,8,6270001,466369,4423738,0
8,11,430a0f7a,true,0,0,8,6290993,478652,4402767,0
8,12,56021f6f,true,0,0,8,6269998,476277,4423738,0
8,13,56021f6f,true,0,0,8,6269998,476277,4423738,0
8,14,813d1841,true,0,0,8,6298202,458437,4395132,0
8,15,ce8e1200,true,0,0,8,6275537,459006,4417838,0
8,16,ffc85bb8,true,0,0,8,6270411,461473,4422950,0
8,17,add23ff1,true,0,0,8,6242450,459882,4450842,0
8,18,7254fb27,true,0,0,8,6240673,462223,4452613,0
8,19,20788778,true,0,0,8,6212578,461501,4480597,0
8,20,20788778,true,0,0,8,6212578,461501,4480597,0
8,21,635646a1,true,0,0,8,6233478,466895,4459780,0
8,22,20788778,true,0,0,8,6212578,461501,4480597,0
8,23,20788778,true,0,0,8,6212578,461501,4480597,0
8,24,20788778,true,0,0,8,6212578,461501,4480597,0
8,25,20788778,true,0,0,8,6212578,461501,4480597,0
