# KSA64 aligned steady 5 m/s (Up to date)
# 1552 data points written for 20 variables.
#
# [FlightDataType.FlightDataType.TYPE_TIME] (s),[FlightDataType.FlightDataType.TYPE_ALTITUDE] (m),[FlightDataType.FlightDataType.TYPE_POSITION_X] (m),[FlightDataType.FlightDataType.TYPE_POSITION_Y] (m),[FlightDataType.FlightDataType.TYPE_POSITION_XY] (m),[FlightDataType.FlightDataType.TYPE_VELOCITY_TOTAL] (m/s),[FlightDataType.FlightDataType.TYPE_ACCELERATION_TOTAL] (m/s²),[FlightDataType.FlightDataType.TYPE_MACH_NUMBER] (​),[FlightDataType.FlightDataType.TYPE_AOA] (rad),[FlightDataType.FlightDataType.TYPE_PITCH_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_YAW_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_MASS] (kg),[FlightDataType.FlightDataType.TYPE_CP_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_CG_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_STABILITY] (​),[FlightDataType.FlightDataType.TYPE_DRAG_COEFF] (​),[FlightDataType.FlightDataType.TYPE_THRUST_FORCE] (N),[FlightDataType.FlightDataType.TYPE_AIR_DENSITY] (kg/m³),[FlightDataType.FlightDataType.TYPE_WIND_VELOCITY] (m/s),[FlightDataType.FlightDataType.TYPE_TIME_STEP] (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
3.009808594,295.08316187,-0.058018078,37.513682456,37.513727321,113.662368602,20.952931689,0.337548442,0.000451784,0.026051525,-0.00012995,2.331111473,1.56713265,0.973545811,10.294960617,1.288480663,0,1.19108704,5,0.01
3.019808594,296.206356945,-0.058427882,37.680921702,37.680967001,113.453205009,20.913164993,0.336937885,0.000327125,0.029085096,-0.00013089,2.331111473,1.567214553,0.973545811,10.296381106,1.288396651,0,1.190957088,5,0.01
3.029808594,297.327472644,-0.058838592,37.847937729,37.847983465,113.244453363,20.874211872,0.336328579,0.000181496,0.031052576,-0.000123802,2.331111473,1.567310687,0.973545811,10.298048432,1.288312959,0,1.190827371,5,0.01
3.039808594,298.446512346,-0.059250211,38.014735628,38.014781802,113.036109832,20.835795451,0.335720517,0.000026592,0.031839751,-0.000088209,2.331111473,1.567413151,0.973545811,10.299825531,1.288229587,0,1.190697887,5,0.01
3.049808594,299.563479364,-0.059662739,38.181320726,38.181367341,112.828172159,20.797596519,0.335113694,0.000125591,-0.031439458,0.000137325,2.331111473,1.567343722,0.973545811,10.298621378,1.288146533,0,1.190568636,5,0.01
3.059808594,300.678377011,-0.06007618,38.347698226,38.347745284,112.620639668,20.759278536,0.334508105,0.000263709,-0.029923804,0.000132501,2.331111473,1.567247839,0.973545811,10.296958406,1.288063795,0,1.190439619,5,0.01
3.069808594,301.791208669,-0.060490535,38.513872871,38.513920375,112.413513171,20.720515921,0.333903745,0.000377859,-0.027453518,0.00013192,2.331111473,1.567168207,0.973545811,10.295577292,1.287981371,0,1.190310834,5,0.01
3.079808594,302.901977847,-0.060905806,38.679848656,38.679896607,112.206794746,20.681032604,0.333300608,0.000460288,-0.024236379,0.000134123,2.331111473,1.56711006,0.973545811,10.294568816,1.28789926,0,1.190182281,5,0.01
3.089808594,304.010688224,-0.061321994,38.845628599,38.845677,112.00048741,20.640632472,0.332698691,0.000505814,-0.020551591,0.000129081,2.331111473,1.567076894,0.973545811,10.293993598,1.287817461,0,1.190053959,5,0.01
3.099808594,305.117343677,-0.061739099,39.011214606,39.01126346,111.794594718,20.59922459,0.332097988,0.000512188,-0.016683809,0.000126259,2.331111473,1.567070222,0.973545811,10.293877879,1.287735971,0,1.18992587,5,0.01
3.109808594,306.221948296,-0.062157118,39.176607414,39.176656723,111.589120316,20.556831372,0.331498495,0.000480147,-0.012932066,0.000126296,2.331111473,1.567089548,0.973545811,10.294213061,1.287654789,0,1.189798011,5,0.01
3.119808594,307.324506376,-0.062576048,39.341806629,39.341856395,111.3840675,20.513581677,0.330900208,0.000413241,-0.009569387,0.000126259,2.331111473,1.567132476,0.973545811,10.294957593,1.287573914,0,1.189670383,5,0.01
3.129808594,308.425022393,-0.062995882,39.506810841,39.506861066,111.179438843,20.469687088,0.330303121,0.00031737,-0.006826189,0.000127381,2.331111473,1.567195027,0.973545811,10.29604245,1.287493345,0,1.189542984,5,0.01
3.139808594,309.52350097,-0.063416614,39.67161781,39.671668497,110.975235893,20.425417659,0.329707231,0.000200431,-0.00489588,0.000128167,2.331111473,1.567271867,0.973545811,10.297375149,1.287413079,0,1.189415816,5,0.01
3.149808594,310.619946829,-0.063838236,39.836224706,39.836275857,110.771458971,20.381066579,0.329112531,0.000071594,-0.003888241,0.000129962,2.331111473,1.567356801,0.973545811,10.298848207,1.287333115,0,1.189288876,5,0.01
3.159808594,311.714364737,-0.064260742,40.000628383,40.00068,110.568107096,20.336917426,0.328519016,0.000059487,0.003845008,-0.000121453,2.331111473,1.567362702,0.973545811,10.298950556,1.287253452,0,1.189162164,5,0.01
3.169808594,312.806759451,-0.064684123,40.164825658,40.164877743,110.365178019,20.293221885,0.327926681,0.000183306,0.004742146,-0.000126896,2.331111473,1.567276561,0.973545811,10.297456561,1.287174088,0,1.189035681,5,0.01
3.179808594,313.897135665,-0.065108374,40.328813584,40.328866141,110.162668343,20.2501878,0.327335521,0.00029118,0.006488396,-0.000128823,2.331111473,1.567201243,0.973545811,10.296150274,1.287095021,0,1.188909425,5,0.01
3.189808594,314.985497962,-0.065533488,40.492589698,40.492642728,109.960573707,20.207969785,0.32674553,0.000375891,0.008928302,-0.000125864,2.331111473,1.567141627,0.973545811,10.295116301,1.28701625,0,1.188783396,5,0.01
3.199808594,316.071850774,-0.065959462,40.656152219,40.656205724,109.758889024,20.166669641,0.326156705,0.000432094,0.011872401,-0.000122377,2.331111473,1.56710132,0.973545811,10.294417232,1.286937773,0,1.188657594,5,0.01
3.209808594,317.156198355,-0.066386289,40.819500192,40.819554175,109.557608751,20.12633912,0.325569039,0.000456638,0.015101934,-0.000121312,2.331111473,1.567082448,0.973545811,10.294089933,1.28685959,0,1.188532017,5,0.01
3.219808594,318.238544768,-0.066813966,40.982633569,40.982688033,109.356727165,20.086983134,0.32498253,0.000448742,0.018372724,-0.000117445,2.331111473,1.56708554,0.973545811,10.294143554,1.286781697,0,1.188406666,5,0.01
3.229808594,319.318893877,-0.067242489,41.145553222,41.145608168,109.156238644,20.048564454,0.324397172,0.000409904,0.021469703,-0.000111053,2.331111473,1.567109583,0.973545811,10.294560544,1.286704096,0,1.188281541,5,0.01
3.239808594,320.397249362,-0.067671856,41.308260884,41.308316315,108.956137915,20.011003938,0.323812962,0.000343788,0.024171472,-0.000099908,2.331111473,1.567152104,0.973545811,10.295298014,1.286626782,0,1.18815664,5,0.01
3.249808594,321.473614737,-0.068102065,41.470759043,41.470814961,108.756420297,19.974183279,0.323229895,0.000255843,0.026311882,-0.000089392,2.331111473,1.567209423,0.973545811,10.296292132,1.286549757,0,1.188031963,5,0.01
3.259808594,322.547993385,-0.068533115,41.633050775,41.633107182,108.557081877,19.937948014,0.322647966,0.000152853,0.027759005,-0.000068411,2.331111473,1.567276955,0.973545811,10.297463385,1.286473017,0,1.187907511,5,0.01
3.269808594,323.620388592,-0.068965006,41.795139552,41.795196451,108.358119663,19.902112544,0.322067171,0.000042441,0.0284397,0.000051019,2.331111473,1.567349544,0.973545811,10.298722346,1.286396561,0,1.187783282,5,0.01
3.279808594,324.690803591,-0.069397743,41.957029023,41.957086415,108.159531651,19.86647045,0.321487506,0.000067504,-0.028336485,0.000219141,2.331111473,1.567330369,0.973545811,10.298389788,1.286320389,0,1.187659277,5,0.01
3.289808594,325.759241606,-0.069831329,42.118722796,42.118780685,107.96131684,19.830810648,0.320908966,0.000169436,-0.027489676,0.000154709,2.331111473,1.567259133,0.973545811,10.297154289,1.286244499,0,1.187535494,5,0.01
3.299808594,326.825705891,-0.070265767,42.280224233,42.280282621,107.76347517,19.794929372,0.320331545,0.000256572,-0.025983164,0.000139648,2.331111473,1.567197938,0.973545811,10.296092947,1.286168889,0,1.187411934,5,0.01
3.309808594,327.89019977,-0.070701061,42.441536268,42.441595157,107.566007406,19.758651072,0.319755241,0.000323389,-0.023943356,0.000134236,2.331111473,1.567150519,0.973545811,10.295270524,1.286093557,0,1.187288597,5,0.01
3.319808594,328.95272666,-0.071137212,42.602661258,42.60272065,107.368914953,19.721844075,0.319180049,0.000365924,-0.021530712,0.000127268,2.331111473,1.567119553,0.973545811,10.294733458,1.286018504,0,1.187165482,5,0.01
3.329808594,330.013290103,-0.07157422,42.763600884,42.763660782,107.172199624,19.684432871,0.318605964,0.000381987,-0.018925761,0.000126299,2.331111473,1.567106519,0.973545811,10.2945074,1.285943727,0,1.187042588,5,0.01
3.339808594,331.071893764,-0.072012084,42.924356103,42.924416508,106.975863396,19.646404775,0.318032982,0.000371258,-0.016309012,0.000125602,2.331111473,1.567111632,0.973545811,10.294596089,1.285869224,0,1.186919915,5,0.01
3.349808594,332.128541441,-0.072450803,43.084927141,43.084988057,106.779908145,19.607809811,0.317461099,0.000335267,-0.013874068,0.000120089,2.331111473,1.56713386,0.973545811,10.294981603,1.285794996,0,1.186797463,5,0.01
3.359808594,333.183237054,-0.072890373,43.24531355,43.245374979,106.584335402,19.568752504,0.316890312,0.000277202,-0.011770795,0.000120512,2.331111473,1.567171049,0.973545811,10.295626599,1.28572104,0,1.186675231,5,0.01
3.369808594,334.235984621,-0.073330788,43.405514296,43.40557624,106.389146159,19.529376449,0.316320615,0.000201538,-0.010126702,0.000121405,2.331111473,1.567220175,0.973545811,10.296478607,1.285647354,0,1.18655322,5,0.01
3.379808594,335.286788241,-0.073772042,43.565527888,43.565590349,106.194340729,19.489852382,0.315752005,0.000113824,-0.009050854,0.000128272,2.331111473,1.567277483,0.973545811,10.297472552,1.285573939,0,1.186431427,5,0.01
3.389808594,336.335652057,-0.074214126,43.725352531,43.725415512,105.999918638,19.450360684,0.315184477,0.000020236,-0.008591773,0.000171723,2.331111473,1.567338796,0.973545811,10.298535929,1.285500792,0,1.186309854,5,0.01
3.399808594,337.382580224,-0.074657034,43.884986291,43.885049794,105.80587861,19.411075819,0.314618025,0.000072859,0.008766354,-0.000113003,2.331111473,1.567301036,0.973545811,10.297881044,1.285427912,0,1.1861885,5,0.01
3.409808594,338.427576877,-0.07510076,44.044427268,44.044491296,105.612218594,19.372153735,0.314052647,0.000159359,0.00954573,-0.000117551,2.331111473,1.567240335,0.973545811,10.296828259,1.285355298,0,1.186067363,5,0.01
3.419808594,339.470646099,-0.075545299,44.20367375,44.203738304,105.418935841,19.33372753,0.313488336,0.000233709,0.01087064,-0.000117189,2.331111473,1.56718788,0.973545811,10.295918509,1.285282948,0,1.185946445,5,0.01
3.429808594,340.511791892,-0.075990644,44.362724359,44.362789443,105.226027011,19.29589772,0.31292509,0.000291399,0.012625343,-0.000121238,2.331111473,1.567146725,0.973545811,10.295204732,1.285210861,0,1.185825743,5,0.01
3.439808594,341.551018151,-0.076436791,44.521578167,44.521643782,105.033488339,19.258731712,0.312362904,0.000329161,0.014691042,-0.000124543,2.331111473,1.567119078,0.973545811,10.294725229,1.285139036,0,1.185705258,5,0.01
3.449808594,342.588328655,-0.076883737,44.680234769,44.680300918,104.841315791,19.222263887,0.311801773,0.000345138,0.016926482,-0.000127107,2.331111473,1.567106194,0.973545811,10.294501767,1.285067472,0,1.18558499,5,0.01
3.459808594,343.623727051,-0.077331479,44.838694331,44.838761016,104.649505238,19.186497972,0.311241694,0.000338903,0.019183835,-0.000129138,2.331111473,1.567108362,0.973545811,10.294539366,1.284996167,0,1.185464938,5,0.01
3.469808594,344.657216861,-0.077780019,44.996957594,44.997024817,104.458052618,19.151407277,0.310682663,0.000311481,0.021324888,-0.000129792,2.331111473,1.567124888,0.973545811,10.294825988,1.28492512,0,1.185345101,5,0.01
3.479808594,345.68880148,-0.078229354,45.155025835,45.155093599,104.266954103,19.116935741,0.310124676,0.000265273,0.023211686,-0.000132163,2.331111473,1.56715415,0.973545811,10.295333509,1.284854331,0,1.18522548,5,0.01
3.489808594,346.718484196,-0.078679487,45.312900806,45.312969114,104.076206236,19.08300249,0.309567729,0.000203766,0.024736994,-0.000135806,2.331111473,1.567193791,0.973545811,10.296021026,1.284783797,0,1.185106074,5,0.01
3.499808594,347.746268205,-0.079130416,45.470584637,45.470653491,103.885806051,19.049502325,0.309011818,0.000131386,0.025814527,-0.000137431,2.331111473,1.567240816,0.973545811,10.296836601,1.284713517,0,1.184986882,5,0.01
3.509808594,348.772156635,-0.079582144,45.628079717,45.628149118,103.695751158,19.016314552,0.30845694,0.000053034,0.026402518,-0.000166144,2.331111473,1.567291906,0.973545811,10.297722696,1.284643491,0,1.184867905,5,0.01
3.519808594,349.796152574,-0.080034672,45.785388568,45.785458519,103.506039781,18.983307685,0.307903089,0.000026176,-0.026479479,0.000010363,2.331111473,1.567308107,0.973545811,10.298003671,1.284573717,0,1.184749141,5,0.01
